customer_id,trans_date,response,month,tran_amount,month_year
CS3392,12-06-2011,0,6,70,2011-06
CS2689,01-10-2013,0,10,100,2013-10
CS5493,07-11-2012,0,11,42,2012-11
CS3583,19-07-2011,0,7,62,2011-07
CS4687,28-08-2012,0,8,83,2012-08
CS3690,05-11-2013,0,11,63,2013-11
CS4624,15-11-2011,1,11,63,2011-11
CS3594,30-08-2011,1,8,102,2011-08
CS2260,08-01-2014,0,1,51,2014-01
CS5819,26-09-2013,0,9,72,2013-09
CS3897,27-07-2013,0,7,40,2013-07
CS5851,18-08-2013,0,8,95,2013-08
CS4111,11-04-2014,0,4,76,2014-04
CS2903,01-12-2011,1,12,99,2011-12
CS4832,30-05-2013,0,5,88,2013-05
CS2642,25-04-2013,0,4,98,2013-04
CS4685,26-10-2012,1,10,85,2012-10
CS5880,17-09-2014,0,9,56,2014-09
CS4842,02-06-2012,0,6,44,2012-06
CS1535,25-08-2013,0,8,96,2013-08
CS2125,20-11-2013,0,11,54,2013-11
CS2521,19-01-2015,0,1,74,2015-01
CS5928,01-10-2012,0,10,67,2012-10
CS5963,19-02-2013,0,2,47,2013-02
CS2295,25-07-2011,0,7,56,2011-07
CS3902,20-11-2013,0,11,75,2013-11
CS2662,11-01-2014,0,1,43,2014-01
CS1382,09-05-2014,0,5,75,2014-05
CS4648,28-06-2014,0,6,81,2014-06
CS1430,11-01-2014,0,1,81,2014-01
CS3153,11-07-2011,0,7,36,2011-07
CS4845,07-07-2014,0,7,49,2014-07
CS1614,15-07-2013,0,7,36,2013-07
CS4019,23-03-2012,1,3,66,2012-03
CS4543,24-11-2011,0,11,85,2011-11
CS4133,22-03-2014,0,3,69,2014-03
CS2795,26-02-2015,0,2,63,2015-02
CS3668,25-12-2011,0,12,75,2011-12
CS4194,08-07-2012,0,7,72,2012-07
CS6096,24-05-2011,0,5,49,2011-05
CS1180,18-04-2013,0,4,54,2013-04
CS4487,24-10-2013,0,10,89,2013-10
CS3609,16-06-2013,0,6,102,2013-06
CS1399,14-11-2012,1,11,37,2012-11
CS6020,20-05-2014,0,5,104,2014-05
CS2200,12-09-2013,0,9,91,2013-09
CS4535,17-10-2013,1,10,84,2013-10
CS3093,28-10-2014,0,10,67,2014-10
CS1245,22-07-2011,0,7,90,2011-07
CS6048,12-07-2011,0,7,58,2011-07
CS5799,21-09-2012,0,9,89,2012-09
CS3326,28-09-2013,0,9,74,2013-09
CS1923,06-01-2014,1,1,65,2014-01
CS6101,30-03-2013,0,3,51,2013-03
CS4558,16-12-2013,0,12,86,2013-12
CS2386,17-07-2014,1,7,102,2014-07
CS6047,11-03-2015,0,3,39,2015-03
CS2593,25-10-2012,0,10,56,2012-10
CS3761,08-08-2011,1,8,41,2011-08
CS2938,26-03-2012,0,3,95,2012-03
CS3906,18-05-2011,0,5,52,2011-05
CS4834,19-03-2013,0,3,80,2013-03
CS1924,22-04-2012,0,4,49,2012-04
CS3307,25-02-2014,0,2,59,2014-02
CS1660,12-12-2013,0,12,70,2013-12
CS3784,13-12-2013,0,12,39,2013-12
CS5004,25-08-2012,0,8,104,2012-08
CS3777,18-10-2011,0,10,46,2011-10
CS5118,28-03-2012,0,3,52,2012-03
CS3225,30-05-2012,0,5,57,2012-05
CS1237,21-02-2012,0,2,98,2012-02
CS4048,17-01-2015,0,1,69,2015-01
CS4401,05-12-2012,0,12,65,2012-12
CS5487,22-01-2015,0,1,77,2015-01
CS2211,05-07-2014,0,7,94,2014-07
CS2357,28-11-2013,0,11,88,2013-11
CS2788,15-07-2012,0,7,57,2012-07
CS4032,01-08-2014,0,8,75,2014-08
CS2822,08-01-2013,0,1,89,2013-01
CS3752,13-12-2013,0,12,73,2013-12
CS4519,29-03-2012,0,3,94,2012-03
CS1823,22-02-2013,0,2,65,2013-02
CS1571,18-06-2011,0,6,65,2011-06
CS5166,11-01-2012,0,1,102,2012-01
CS1871,17-12-2011,0,12,85,2011-12
CS1922,01-04-2013,0,4,38,2013-04
CS5709,04-06-2012,0,6,79,2012-06
CS1385,15-10-2013,1,10,42,2013-10
CS3154,12-02-2013,0,2,74,2013-02
CS4639,19-01-2015,0,1,75,2015-01
CS1842,22-10-2011,0,10,60,2011-10
CS3880,29-09-2011,1,9,57,2011-09
CS3333,19-07-2012,0,7,98,2012-07
CS5314,23-10-2012,0,10,87,2012-10
CS2430,10-08-2012,0,8,35,2012-08
CS1844,03-10-2014,0,10,45,2014-10
CS4777,02-03-2013,0,3,89,2013-03
CS1397,15-05-2012,0,5,97,2012-05
CS4524,20-02-2015,0,2,38,2015-02
CS1243,27-10-2012,0,10,81,2012-10
CS3621,27-12-2014,0,12,65,2014-12
CS5557,31-12-2011,0,12,62,2011-12
CS6067,18-12-2011,0,12,101,2011-12
CS3189,29-12-2013,0,12,83,2013-12
CS5228,16-02-2015,0,2,66,2015-02
CS3528,14-05-2013,0,5,57,2013-05
CS1877,14-12-2014,0,12,105,2014-12
CS1939,02-04-2014,0,4,38,2014-04
CS4965,18-06-2014,0,6,56,2014-06
CS5871,23-11-2014,0,11,47,2014-11
CS1396,26-08-2012,0,8,100,2012-08
CS4628,29-05-2011,0,5,60,2011-05
CS4008,30-07-2011,0,7,51,2011-07
CS3857,12-03-2013,0,3,51,2013-03
CS4680,19-02-2014,0,2,72,2014-02
CS2665,18-11-2014,0,11,55,2014-11
CS5458,20-10-2013,0,10,44,2013-10
CS3064,08-04-2012,0,4,91,2012-04
CS5898,15-08-2011,0,8,53,2011-08
CS3504,23-08-2013,1,8,80,2013-08
CS5398,16-03-2015,0,3,69,2015-03
CS3532,15-11-2011,0,11,84,2011-11
CS5086,05-12-2011,1,12,82,2011-12
CS1567,22-05-2011,1,5,101,2011-05
CS1367,31-05-2012,0,5,103,2012-05
CS1600,21-08-2012,0,8,40,2012-08
CS3362,10-09-2012,1,9,90,2012-09
CS5763,08-03-2013,0,3,91,2013-03
CS6091,20-01-2012,0,1,46,2012-01
CS3529,31-12-2013,0,12,62,2013-12
CS1130,17-11-2014,0,11,97,2014-11
CS2865,05-08-2012,0,8,48,2012-08
CS1655,06-02-2014,0,2,37,2014-02
CS3862,15-04-2013,0,4,104,2013-04
CS2519,17-06-2013,0,6,77,2013-06
CS1790,12-02-2012,0,2,71,2012-02
CS6064,23-11-2014,0,11,105,2014-11
CS5048,26-08-2013,0,8,36,2013-08
CS4352,27-08-2014,1,8,39,2014-08
CS5208,23-06-2013,0,6,53,2013-06
CS1625,13-05-2013,0,5,81,2013-05
CS3858,02-03-2013,0,3,97,2013-03
CS3433,03-08-2014,0,8,80,2014-08
CS1654,25-06-2013,0,6,79,2013-06
CS1620,23-05-2013,0,5,75,2013-05
CS1448,23-09-2014,0,9,79,2014-09
CS3321,23-09-2012,0,9,46,2012-09
CS5855,01-08-2012,0,8,78,2012-08
CS5935,11-09-2014,0,9,83,2014-09
CS4326,09-08-2014,0,8,75,2014-08
CS1353,23-08-2014,0,8,93,2014-08
CS3288,18-12-2012,0,12,60,2012-12
CS1801,01-01-2013,0,1,45,2013-01
CS4735,21-10-2014,0,10,66,2014-10
CS3770,15-04-2014,0,4,104,2014-04
CS3329,08-01-2013,0,1,45,2013-01
CS2624,27-12-2013,1,12,51,2013-12
CS4624,18-08-2013,1,8,81,2013-08
CS2195,09-09-2013,0,9,88,2013-09
CS3262,24-03-2014,0,3,91,2014-03
CS1834,18-09-2012,0,9,72,2012-09
CS1400,01-04-2013,1,4,87,2013-04
CS2274,27-02-2012,0,2,68,2012-02
CS4424,24-12-2014,0,12,104,2014-12
CS2706,05-07-2012,1,7,53,2012-07
CS3905,25-11-2013,1,11,82,2013-11
CS4015,28-12-2014,0,12,85,2014-12
CS4086,11-09-2013,0,9,51,2013-09
CS5864,11-06-2012,0,6,46,2012-06
CS5841,14-07-2013,0,7,35,2013-07
CS1178,26-07-2014,0,7,48,2014-07
CS3058,08-02-2015,0,2,85,2015-02
CS5365,20-12-2011,0,12,104,2011-12
CS2538,18-06-2011,0,6,44,2011-06
CS5506,25-01-2012,0,1,66,2012-01
CS3209,24-12-2014,0,12,95,2014-12
CS5016,30-01-2015,0,1,95,2015-01
CS1636,07-01-2015,0,1,89,2015-01
CS5141,02-10-2014,1,10,74,2014-10
CS1613,03-03-2013,0,3,96,2013-03
CS5311,20-09-2014,0,9,56,2014-09
CS3229,20-08-2014,0,8,82,2014-08
CS2098,23-11-2014,0,11,74,2014-11
CS1705,28-05-2011,1,5,99,2011-05
CS5774,15-07-2013,0,7,54,2013-07
CS2431,29-12-2011,0,12,47,2011-12
CS2327,02-06-2013,0,6,76,2013-06
CS6090,16-03-2015,0,3,74,2015-03
CS3536,31-03-2012,0,3,50,2012-03
CS2027,19-07-2014,0,7,77,2014-07
CS2040,25-05-2014,0,5,76,2014-05
CS1188,31-03-2014,0,3,92,2014-03
CS5226,16-11-2014,0,11,102,2014-11
CS1617,06-05-2012,0,5,69,2012-05
CS4583,15-09-2013,0,9,103,2013-09
CS3150,01-05-2014,0,5,100,2014-05
CS3562,01-07-2014,0,7,37,2014-07
CS4713,17-05-2012,0,5,58,2012-05
CS2115,07-03-2013,0,3,41,2013-03
CS1375,09-11-2014,0,11,37,2014-11
CS3637,04-06-2011,0,6,74,2011-06
CS1616,13-12-2014,0,12,87,2014-12
CS1210,04-11-2013,0,11,76,2013-11
CS5376,08-09-2014,0,9,54,2014-09
CS5529,18-10-2013,0,10,95,2013-10
CS2813,21-04-2014,0,4,94,2014-04
CS4007,31-10-2011,0,10,80,2011-10
CS5941,19-06-2013,0,6,67,2013-06
CS3182,06-09-2013,0,9,96,2013-09
CS1125,19-02-2015,0,2,60,2015-02
CS2801,12-03-2014,0,3,69,2014-03
CS3854,29-04-2013,1,4,101,2013-04
CS2898,06-10-2012,0,10,37,2012-10
CS5238,05-09-2014,0,9,58,2014-09
CS2208,01-02-2013,0,2,47,2013-02
CS4185,17-01-2014,0,1,38,2014-01
CS4123,16-12-2011,0,12,44,2011-12
CS5478,16-07-2011,0,7,52,2011-07
CS2647,13-03-2015,0,3,91,2015-03
CS4629,11-12-2013,0,12,69,2013-12
CS5165,14-09-2013,0,9,76,2013-09
CS1420,18-06-2013,1,6,69,2013-06
CS5837,25-08-2014,0,8,80,2014-08
CS2663,09-01-2012,0,1,68,2012-01
CS3358,07-01-2013,0,1,36,2013-01
CS5429,02-08-2013,0,8,48,2013-08
CS1486,13-03-2012,0,3,54,2012-03
CS2995,09-02-2012,0,2,73,2012-02
CS5044,22-08-2012,1,8,41,2012-08
CS2934,17-01-2014,0,1,81,2014-01
CS5735,13-12-2014,0,12,72,2014-12
CS1114,18-09-2011,1,9,82,2011-09
CS5028,30-08-2014,0,8,82,2014-08
CS2413,15-06-2013,0,6,56,2013-06
CS5209,09-07-2013,0,7,48,2013-07
CS4520,15-07-2011,0,7,36,2011-07
CS4507,06-07-2011,0,7,97,2011-07
CS4743,28-11-2011,0,11,46,2011-11
CS2931,23-09-2012,1,9,94,2012-09
CS5717,03-08-2012,1,8,47,2012-08
CS3085,24-05-2013,0,5,65,2013-05
CS5804,22-08-2011,0,8,97,2011-08
CS4563,17-03-2012,0,3,66,2012-03
CS5159,25-05-2012,0,5,58,2012-05
CS4387,07-02-2013,0,2,38,2013-02
CS1426,28-10-2011,0,10,73,2011-10
CS3230,30-04-2014,0,4,46,2014-04
CS4197,19-07-2012,0,7,54,2012-07
CS4073,22-02-2015,0,2,81,2015-02
CS1405,30-01-2012,0,1,95,2012-01
CS5050,05-07-2014,0,7,42,2014-07
CS2776,13-11-2011,0,11,104,2011-11
CS5748,31-08-2011,0,8,44,2011-08
CS1361,26-02-2012,0,2,92,2012-02
CS3416,03-12-2013,0,12,102,2013-12
CS1965,19-12-2013,0,12,60,2013-12
CS4101,12-01-2012,0,1,91,2012-01
CS4235,31-08-2011,0,8,63,2011-08
CS3173,09-03-2013,0,3,83,2013-03
CS5599,12-03-2015,1,3,67,2015-03
CS4345,19-02-2015,1,2,53,2015-02
CS1326,11-03-2012,0,3,53,2012-03
CS3846,19-11-2013,0,11,49,2013-11
CS2369,15-04-2012,0,4,86,2012-04
CS3049,05-01-2012,0,1,70,2012-01
CS2956,23-04-2012,1,4,96,2012-04
CS5854,25-05-2011,0,5,105,2011-05
CS1986,25-05-2013,0,5,44,2013-05
CS3272,17-03-2014,0,3,91,2014-03
CS3345,24-04-2013,0,4,79,2013-04
CS2518,10-03-2015,0,3,54,2015-03
CS1204,11-05-2014,0,5,36,2014-05
CS2888,28-06-2013,0,6,42,2013-06
CS2716,01-08-2013,0,8,83,2013-08
CS4921,18-05-2014,0,5,101,2014-05
CS5746,29-01-2015,0,1,78,2015-01
CS2086,14-08-2012,0,8,60,2012-08
CS4030,25-06-2014,0,6,36,2014-06
CS4092,06-01-2012,0,1,43,2012-01
CS5963,16-09-2013,0,9,103,2013-09
CS3804,22-05-2012,0,5,97,2012-05
CS1968,13-04-2012,0,4,85,2012-04
CS4263,13-07-2013,0,7,79,2013-07
CS5408,25-02-2013,0,2,83,2013-02
CS2293,15-08-2012,0,8,38,2012-08
CS2440,14-08-2013,0,8,61,2013-08
CS4828,08-12-2012,0,12,74,2012-12
CS2086,23-02-2013,0,2,61,2013-02
CS4354,31-07-2014,1,7,85,2014-07
CS3142,22-08-2014,0,8,93,2014-08
CS3795,26-01-2014,0,1,103,2014-01
CS5389,24-04-2013,1,4,61,2013-04
CS5619,18-10-2011,0,10,48,2011-10
CS4408,25-07-2014,0,7,56,2014-07
CS1388,16-03-2013,0,3,69,2013-03
CS3777,07-03-2015,0,3,80,2015-03
CS3047,10-10-2013,0,10,92,2013-10
CS1137,05-07-2012,0,7,100,2012-07
CS4184,17-07-2014,0,7,54,2014-07
CS2457,02-08-2011,1,8,51,2011-08
CS6066,01-10-2011,0,10,97,2011-10
CS2798,29-12-2014,0,12,45,2014-12
CS1254,25-07-2012,0,7,97,2012-07
CS1712,07-11-2014,0,11,47,2014-11
CS4339,02-03-2015,1,3,36,2015-03
CS2005,13-11-2011,0,11,40,2011-11
CS2865,05-07-2011,0,7,64,2011-07
CS3018,03-04-2012,0,4,35,2012-04
CS2672,30-09-2011,0,9,98,2011-09
CS2407,20-03-2014,1,3,94,2014-03
CS5477,26-11-2013,0,11,48,2013-11
CS5799,29-08-2011,0,8,105,2011-08
CS4609,20-07-2012,0,7,51,2012-07
CS3282,16-10-2011,0,10,83,2011-10
CS3443,06-01-2012,0,1,77,2012-01
CS5498,09-01-2013,0,1,59,2013-01
CS3570,19-07-2011,0,7,95,2011-07
CS6032,27-08-2014,0,8,92,2014-08
CS3442,18-11-2014,0,11,54,2014-11
CS5023,09-09-2011,0,9,91,2011-09
CS1534,07-01-2015,0,1,73,2015-01
CS2968,15-06-2013,0,6,75,2013-06
CS5666,26-11-2014,0,11,98,2014-11
CS5564,23-06-2012,0,6,37,2012-06
CS5846,25-03-2014,0,3,87,2014-03
CS4525,29-08-2014,1,8,55,2014-08
CS2247,03-03-2014,1,3,68,2014-03
CS2871,18-09-2012,0,9,70,2012-09
CS1750,17-09-2011,0,9,61,2011-09
CS1611,05-06-2011,0,6,101,2011-06
CS3000,12-01-2014,0,1,46,2014-01
CS4584,07-02-2014,0,2,52,2014-02
CS6014,14-10-2014,0,10,75,2014-10
CS4037,07-02-2012,0,2,99,2012-02
CS5065,10-08-2011,0,8,46,2011-08
CS5522,08-02-2013,0,2,77,2013-02
CS1268,30-08-2014,0,8,61,2014-08
CS5964,06-12-2014,0,12,75,2014-12
CS4693,06-09-2012,0,9,39,2012-09
CS4199,24-02-2012,0,2,48,2012-02
CS1570,24-12-2012,0,12,43,2012-12
CS1580,16-02-2012,1,2,68,2012-02
CS1655,07-10-2014,0,10,47,2014-10
CS1502,11-02-2014,0,2,40,2014-02
CS5019,20-12-2013,0,12,77,2013-12
CS4927,26-07-2014,0,7,73,2014-07
CS2358,16-12-2012,0,12,67,2012-12
CS2827,07-02-2014,0,2,92,2014-02
CS2795,01-11-2012,0,11,36,2012-11
CS5693,08-12-2013,1,12,90,2013-12
CS3122,15-02-2012,0,2,71,2012-02
CS1276,18-10-2011,0,10,66,2011-10
CS4592,23-05-2014,0,5,101,2014-05
CS4895,06-04-2014,0,4,95,2014-04
CS4479,30-01-2013,1,1,103,2013-01
CS1448,15-06-2014,0,6,105,2014-06
CS5341,03-05-2013,1,5,84,2013-05
CS1199,31-03-2012,0,3,51,2012-03
CS2267,18-09-2013,1,9,88,2013-09
CS2792,03-01-2014,0,1,88,2014-01
CS1945,26-05-2014,1,5,45,2014-05
CS5583,30-01-2015,0,1,71,2015-01
CS5767,27-09-2013,0,9,96,2013-09
CS2393,20-11-2011,0,11,100,2011-11
CS4344,02-10-2011,0,10,40,2011-10
CS3797,17-07-2012,0,7,49,2012-07
CS5109,25-03-2012,0,3,52,2012-03
CS3299,13-10-2011,0,10,80,2011-10
CS5189,03-04-2013,1,4,62,2013-04
CS4008,09-08-2011,0,8,66,2011-08
CS2802,12-06-2013,0,6,84,2013-06
CS3966,03-03-2013,0,3,77,2013-03
CS1615,25-12-2014,1,12,103,2014-12
CS5810,19-04-2012,0,4,47,2012-04
CS2226,21-10-2011,0,10,88,2011-10
CS1632,28-09-2011,0,9,40,2011-09
CS4579,09-10-2014,0,10,97,2014-10
CS5031,03-03-2014,0,3,75,2014-03
CS1247,01-02-2012,1,2,66,2012-02
CS4866,22-04-2012,0,4,53,2012-04
CS1348,12-11-2014,0,11,70,2014-11
CS1348,18-01-2013,0,1,81,2013-01
CS4065,25-02-2014,0,2,87,2014-02
CS4076,17-02-2014,1,2,36,2014-02
CS4011,23-09-2013,0,9,35,2013-09
CS4394,25-05-2012,0,5,67,2012-05
CS2020,16-12-2011,0,12,78,2011-12
CS4802,05-06-2011,0,6,43,2011-06
CS2787,22-09-2014,0,9,100,2014-09
CS4595,19-01-2013,0,1,65,2013-01
CS2489,25-06-2013,1,6,52,2013-06
CS4687,09-10-2012,0,10,100,2012-10
CS4070,31-12-2011,0,12,85,2011-12
CS1189,12-01-2015,0,1,93,2015-01
CS4669,15-07-2013,0,7,43,2013-07
CS4398,08-12-2013,0,12,105,2013-12
CS1434,26-08-2014,0,8,50,2014-08
CS3443,05-07-2012,0,7,80,2012-07
CS2539,14-06-2014,0,6,46,2014-06
CS3682,11-01-2014,0,1,98,2014-01
CS3018,01-06-2014,0,6,50,2014-06
CS2605,24-08-2014,0,8,69,2014-08
CS4785,19-06-2014,0,6,65,2014-06
CS2730,05-04-2013,0,4,100,2013-04
CS2902,07-04-2012,0,4,90,2012-04
CS5344,07-01-2014,0,1,75,2014-01
CS3070,22-12-2012,0,12,38,2012-12
CS3216,01-04-2014,0,4,99,2014-04
CS3809,25-02-2014,0,2,62,2014-02
CS5086,21-03-2013,1,3,41,2013-03
CS5926,05-02-2013,0,2,52,2013-02
CS1871,23-10-2011,0,10,42,2011-10
CS3164,06-11-2013,0,11,63,2013-11
CS4953,31-08-2012,0,8,64,2012-08
CS1377,09-10-2011,0,10,99,2011-10
CS5866,29-07-2014,0,7,73,2014-07
CS5093,05-01-2015,1,1,105,2015-01
CS1957,09-06-2011,0,6,72,2011-06
CS2063,02-07-2014,1,7,71,2014-07
CS2588,17-07-2014,1,7,98,2014-07
CS5633,28-09-2013,0,9,75,2013-09
CS3924,23-03-2014,0,3,89,2014-03
CS2927,23-08-2011,0,8,72,2011-08
CS3510,14-10-2011,0,10,41,2011-10
CS1387,13-05-2013,0,5,62,2013-05
CS1949,19-12-2014,0,12,90,2014-12
CS1725,23-09-2012,0,9,50,2012-09
CS2037,15-10-2011,0,10,41,2011-10
CS1607,17-05-2013,0,5,56,2013-05
CS5502,13-10-2012,0,10,94,2012-10
CS2175,14-10-2011,1,10,75,2011-10
CS5122,12-08-2012,0,8,103,2012-08
CS4411,19-09-2012,1,9,97,2012-09
CS3044,06-12-2012,0,12,91,2012-12
CS4453,03-06-2011,0,6,63,2011-06
CS4268,27-06-2014,0,6,74,2014-06
CS3177,10-11-2014,0,11,37,2014-11
CS5742,27-03-2014,0,3,58,2014-03
CS4077,07-05-2012,0,5,59,2012-05
CS1344,17-11-2014,1,11,86,2014-11
CS3353,06-02-2014,0,2,69,2014-02
CS4252,08-11-2014,0,11,35,2014-11
CS6037,28-05-2011,0,5,46,2011-05
CS2778,07-10-2012,1,10,84,2012-10
CS4135,03-05-2014,0,5,98,2014-05
CS3220,02-02-2014,0,2,35,2014-02
CS2864,06-05-2014,0,5,96,2014-05
CS3755,18-09-2013,0,9,44,2013-09
CS4360,23-05-2014,0,5,104,2014-05
CS1826,12-04-2014,1,4,76,2014-04
CS3397,13-08-2012,0,8,60,2012-08
CS5356,19-12-2014,1,12,103,2014-12
CS2095,03-12-2013,0,12,60,2013-12
CS5836,26-04-2012,0,4,43,2012-04
CS4358,17-09-2014,1,9,51,2014-09
CS1732,17-10-2013,0,10,73,2013-10
CS3704,27-04-2013,1,4,96,2013-04
CS2153,25-08-2014,0,8,104,2014-08
CS1194,29-11-2012,0,11,90,2012-11
CS4555,03-06-2012,0,6,54,2012-06
CS1911,29-10-2013,0,10,43,2013-10
CS2008,01-06-2014,1,6,54,2014-06
CS5241,31-12-2011,0,12,93,2011-12
CS1961,15-01-2014,0,1,37,2014-01
CS1723,04-01-2014,0,1,40,2014-01
CS1125,05-07-2013,0,7,72,2013-07
CS4283,18-09-2012,0,9,98,2012-09
CS2202,18-07-2011,0,7,51,2011-07
CS1238,06-07-2013,0,7,36,2013-07
CS5122,11-10-2011,0,10,75,2011-10
CS1714,24-09-2011,0,9,77,2011-09
CS2701,21-10-2011,0,10,92,2011-10
CS5293,26-10-2011,0,10,87,2011-10
CS1757,20-04-2012,1,4,86,2012-04
CS1476,26-08-2012,0,8,68,2012-08
CS2708,19-09-2012,1,9,90,2012-09
CS6022,22-02-2015,0,2,76,2015-02
CS3996,14-11-2012,0,11,41,2012-11
CS2548,06-05-2013,1,5,45,2013-05
CS3435,23-07-2013,0,7,60,2013-07
CS2701,03-09-2012,0,9,47,2012-09
CS2256,05-10-2014,0,10,79,2014-10
CS2133,20-03-2013,0,3,100,2013-03
CS5665,13-09-2012,0,9,80,2012-09
CS5057,02-12-2014,0,12,93,2014-12
CS2006,09-09-2014,0,9,74,2014-09
CS1196,31-08-2014,0,8,88,2014-08
CS1666,25-01-2015,0,1,59,2015-01
CS5313,11-11-2014,0,11,93,2014-11
CS2967,03-11-2011,0,11,91,2011-11
CS5101,19-07-2012,0,7,91,2012-07
CS5081,16-03-2012,0,3,78,2012-03
CS4411,08-08-2012,1,8,44,2012-08
CS1674,01-01-2015,0,1,73,2015-01
CS2900,02-09-2013,0,9,93,2013-09
CS2004,26-06-2013,0,6,99,2013-06
CS3337,29-04-2013,0,4,92,2013-04
CS1897,10-07-2014,0,7,59,2014-07
CS2332,08-06-2012,0,6,68,2012-06
CS1630,25-12-2013,0,12,46,2013-12
CS4800,28-09-2012,0,9,94,2012-09
CS5311,04-04-2012,0,4,75,2012-04
CS4603,18-09-2014,1,9,90,2014-09
CS1850,08-01-2013,0,1,83,2013-01
CS4357,04-02-2014,1,2,38,2014-02
CS1405,07-08-2014,0,8,92,2014-08
CS2895,10-03-2012,0,3,82,2012-03
CS5817,05-07-2013,0,7,69,2013-07
CS6044,03-07-2012,0,7,102,2012-07
CS1483,04-10-2014,0,10,96,2014-10
CS4444,04-02-2013,0,2,47,2013-02
CS1538,15-07-2013,0,7,55,2013-07
CS5755,28-12-2011,0,12,77,2011-12
CS4393,14-01-2013,0,1,77,2013-01
CS4850,23-07-2013,0,7,67,2013-07
CS4865,14-02-2015,0,2,74,2015-02
CS4447,20-03-2012,0,3,92,2012-03
CS4865,05-03-2012,0,3,100,2012-03
CS2793,21-01-2015,0,1,95,2015-01
CS1400,19-12-2014,1,12,35,2014-12
CS2771,29-08-2011,0,8,43,2011-08
CS5306,27-11-2014,0,11,92,2014-11
CS5913,18-06-2013,0,6,86,2013-06
CS2498,25-11-2013,0,11,51,2013-11
CS5352,31-07-2013,0,7,83,2013-07
CS1698,30-01-2015,0,1,73,2015-01
CS3533,31-12-2014,0,12,104,2014-12
CS2654,05-09-2011,0,9,62,2011-09
CS1865,26-10-2012,1,10,72,2012-10
CS3771,01-02-2014,0,2,47,2014-02
CS1699,03-02-2015,0,2,80,2015-02
CS3413,12-11-2014,0,11,65,2014-11
CS2808,08-06-2014,1,6,45,2014-06
CS2555,05-12-2011,0,12,64,2011-12
CS5219,30-11-2013,0,11,82,2013-11
CS3386,23-07-2014,1,7,67,2014-07
CS3578,02-01-2013,0,1,71,2013-01
CS3610,30-09-2011,0,9,100,2011-09
CS5244,07-05-2014,0,5,56,2014-05
CS1396,27-12-2012,0,12,74,2012-12
CS1471,18-08-2013,0,8,85,2013-08
CS1434,15-02-2014,0,2,94,2014-02
CS3582,09-04-2014,0,4,97,2014-04
CS3627,15-11-2011,0,11,98,2011-11
CS4455,30-05-2014,0,5,91,2014-05
CS3752,18-04-2012,0,4,105,2012-04
CS3466,23-09-2012,0,9,47,2012-09
CS3483,16-10-2012,0,10,43,2012-10
CS5160,29-01-2012,1,1,40,2012-01
CS3517,13-09-2012,0,9,104,2012-09
CS2221,27-08-2014,0,8,63,2014-08
CS3756,20-09-2012,0,9,102,2012-09
CS3135,15-06-2013,0,6,42,2013-06
CS3339,18-05-2014,0,5,56,2014-05
CS3544,06-09-2014,0,9,52,2014-09
CS2937,17-07-2011,0,7,97,2011-07
CS3963,17-09-2014,0,9,61,2014-09
CS4140,07-11-2014,0,11,59,2014-11
CS4482,04-11-2012,0,11,57,2012-11
CS1376,24-09-2012,0,9,47,2012-09
CS6065,29-01-2014,0,1,59,2014-01
CS5886,04-09-2012,0,9,65,2012-09
CS6109,09-06-2011,0,6,47,2011-06
CS4137,23-06-2014,0,6,93,2014-06
CS1134,10-04-2014,0,4,38,2014-04
CS2681,23-03-2013,0,3,68,2013-03
CS2226,09-03-2015,0,3,96,2015-03
CS1808,04-12-2011,0,12,49,2011-12
CS1743,15-11-2012,0,11,67,2012-11
CS3982,30-06-2012,0,6,56,2012-06
CS2505,30-04-2012,0,4,43,2012-04
CS4516,13-07-2014,0,7,96,2014-07
CS5428,24-06-2014,0,6,101,2014-06
CS2408,20-08-2014,0,8,38,2014-08
CS2468,10-02-2012,0,2,99,2012-02
CS3694,28-01-2013,1,1,58,2013-01
CS3832,09-08-2014,0,8,35,2014-08
CS3546,09-12-2012,0,12,52,2012-12
CS1191,16-03-2014,1,3,95,2014-03
CS3299,09-12-2011,0,12,40,2011-12
CS5419,09-04-2012,0,4,62,2012-04
CS4556,07-08-2014,0,8,80,2014-08
CS4977,20-11-2014,0,11,99,2014-11
CS6070,29-05-2013,0,5,45,2013-05
CS5082,25-10-2013,0,10,40,2013-10
CS3446,18-06-2014,0,6,102,2014-06
CS4213,01-07-2012,0,7,73,2012-07
CS5200,09-01-2014,0,1,59,2014-01
CS5184,25-10-2012,0,10,90,2012-10
CS5457,27-02-2012,0,2,37,2012-02
CS2682,01-05-2013,1,5,85,2013-05
CS2498,19-02-2014,0,2,53,2014-02
CS2463,28-01-2012,0,1,64,2012-01
CS3683,09-07-2013,0,7,67,2013-07
CS2224,21-12-2014,0,12,105,2014-12
CS5446,03-11-2011,0,11,42,2011-11
CS3400,12-08-2014,0,8,95,2014-08
CS5374,30-01-2013,0,1,105,2013-01
CS2029,30-10-2014,0,10,58,2014-10
CS4133,17-01-2013,0,1,97,2013-01
CS3096,17-03-2012,0,3,53,2012-03
CS3609,04-03-2012,0,3,94,2012-03
CS3930,22-09-2013,0,9,67,2013-09
CS2075,29-01-2014,0,1,90,2014-01
CS4848,12-05-2013,0,5,87,2013-05
CS2016,03-11-2011,0,11,98,2011-11
CS1411,28-12-2013,0,12,47,2013-12
